stage,category,callee,callsites,statepoints,leaf_callsites,gc_live_operands,gc_relocate_intrinsics,relocates_attributed,relocates_unattributed
post-opt,runtime,js_encoding_tag_from_value,8,8,0,11,0,11,0
post-opt,runtime,js_eq,16976,16916,0,137390,0,141777,0
post-opt,runtime,js_error_apply_cause_to_object,4,4,0,9,0,9,0
post-opt,runtime,js_error_new_from_value,13,0,0,0,0,0,0
post-opt,runtime,js_error_new_kind_from_value,778,718,0,335,0,670,0
post-opt,runtime,js_error_subclass_capture_stack,82,82,0,236,0,236,0
post-opt,runtime,js_event_emitter_subclass_init,2,2,0,5,0,5,0
post-opt,runtime,js_event_loop_host_driven,2,2,0,0,0,0,0
post-opt,runtime,js_event_new,9,9,0,28,0,34,0
post-opt,runtime,js_event_subclass_init,6,6,0,22,0,22,0
post-opt,runtime,js_fetch_headers_to_json,11,11,0,41,0,63,0
post-opt,runtime,js_fetch_input_ptr,11,11,0,30,0,52,0
post-opt,runtime,js_fetch_or_value_super,545,545,0,1958,0,1962,0
post-opt,runtime,js_fetch_set_pending_signal,8,8,0,16,0,32,0
post-opt,runtime,js_fetch_unwrap_handle,14,14,0,54,0,103,0
post-opt,runtime,js_fetch_with_options,11,11,0,22,0,44,0
post-opt,runtime,js_finreg_new,1,1,0,6,0,6,0
post-opt,runtime,js_for_in_keys_stable_value,288,288,0,1191,0,1233,0
post-opt,runtime,js_for_of_next,6283,6215,0,26937,0,32301,0
post-opt,runtime,js_fs_append_file_sync,7,7,0,10,0,15,0
post-opt,runtime,js_fs_chmod_sync,3,3,0,13,0,25,0
post-opt,runtime,js_fs_close_sync,11,10,0,7,0,12,0
post-opt,runtime,js_fs_copy_file_sync_flags,1,1,0,1,0,2,0
post-opt,runtime,js_fs_create_write_stream,1,1,0,0,0,0,0
post-opt,runtime,js_fs_exists_sync,32,32,0,110,0,175,0
post-opt,runtime,js_fs_fstat_sync_options,1,1,0,1,0,2,0
post-opt,runtime,js_fs_fsync_sync,1,1,0,2,0,4,0
post-opt,runtime,js_fs_mkdir_sync_options,6,6,0,23,0,29,0
post-opt,runtime,js_fs_mkdtemp_dispatch,2,2,0,10,0,16,0
post-opt,runtime,js_fs_open_sync,6,6,0,13,0,15,0
post-opt,runtime,js_fs_read_file_binary,8,8,0,34,0,41,0
post-opt,runtime,js_fs_read_file_dispatch,30,26,0,52,0,81,0
post-opt,runtime,js_fs_read_sync,7,7,0,42,0,50,0
post-opt,runtime,js_fs_readdir_sync,8,8,0,22,0,31,0
post-opt,runtime,js_fs_realpath_dispatch,4,4,0,9,0,16,0
post-opt,runtime,js_fs_rename_sync,1,1,0,1,0,2,0
post-opt,runtime,js_fs_rm_recursive_options,1,1,0,2,0,3,0
post-opt,runtime,js_fs_rmdir_sync_options,2,2,0,3,0,5,0
post-opt,runtime,js_fs_stat_sync_options,20,18,0,90,0,154,0
post-opt,runtime,js_fs_unlink_sync,3,3,0,3,0,5,0
post-opt,runtime,js_fs_write_file_sync,6,6,0,14,0,21,0
post-opt,runtime,js_fs_write_sync,23,23,0,23,0,26,0
post-opt,runtime,js_function_prototype_value_for_read,4,4,0,6,0,6,0
post-opt,runtime,js_gc_declare_typed_shape_layout,23625,0,23550,0,0,0,0
post-opt,runtime,js_gc_forget_object_layout,9796,0,9416,0,0,0,0
post-opt,runtime,js_gc_init,1,1,0,0,0,0,0
post-opt,runtime,js_gc_init_typed_shape_layout,8601,0,8466,0,0,0,0
post-opt,runtime,js_gc_loop_safepoint,15686,15629,0,79306,0,79282,0
post-opt,runtime,js_gc_note_slot_layout,1992,0,1981,0,0,0,0
post-opt,runtime,js_gc_note_slot_layout_aware,42427,0,41828,0,0,0,0
post-opt,runtime,js_gc_register_global_root,125904,0,13180,0,0,0,0
post-opt,runtime,js_gc_release_current_thread_collection_side_allocations,1,1,0,0,0,0,0
post-opt,runtime,js_gc_typed_shape_id_for_keys,11334,0,0,0,0,0,0
post-opt,runtime,js_gc_write_barriers_emitted,1,1,0,0,0,0,0
post-opt,runtime,js_generator_attach_closure_prototype,255,166,0,240,0,449,0
post-opt,runtime,js_generator_attach_prototype,131,131,0,0,0,0,0
post-opt,runtime,js_get_async_iterator,195,167,0,273,0,518,0
post-opt,runtime,js_get_current_step_closure,5333,4897,0,12082,0,13943,0
post-opt,runtime,js_get_dynamic_parent_value,545,545,0,3829,0,3831,0
post-opt,runtime,js_get_exception,16279,16023,0,30655,0,30617,0
post-opt,runtime,js_get_function_prototype_method,10,10,0,66,0,66,0
post-opt,runtime,js_get_global_this,3,3,0,7,0,7,0
post-opt,runtime,js_get_global_this_builtin_value,5649,5535,0,31479,0,34641,0
post-opt,runtime,js_get_iterator,4738,4702,0,39706,0,43074,0
post-opt,runtime,js_get_string_pointer_unified,18673,18558,0,62286,0,72578,0
post-opt,runtime,js_getenv_value,2033,1719,0,6449,0,8091,0
post-opt,runtime,js_global_assign_existing_or_throw,7,7,0,0,0,0,0
post-opt,runtime,js_global_get_optional,130,120,0,360,0,408,0
post-opt,runtime,js_global_get_or_throw_unresolved,185,177,0,557,0,638,0
post-opt,runtime,js_headers_init_from_value,6,6,0,26,0,44,0
post-opt,runtime,js_headers_new,12,12,0,28,0,49,0
post-opt,runtime,js_i32_box_alloc,3402,0,3402,0,0,0,0
post-opt,runtime,js_i32_box_release,6490,0,6490,0,0,0,0
post-opt,runtime,js_implicit_this_get,13951,147,7809,450,0,553,0
post-opt,runtime,js_implicit_this_set,180455,32405,146042,104618,0,176065,0
post-opt,runtime,js_in_operator,1690,1681,0,6588,0,7494,0
post-opt,runtime,js_inline_arena_slow_alloc,11492,11071,0,60934,0,84192,0
post-opt,runtime,js_inline_arena_state,8503,8182,0,44105,0,61684,0
post-opt,runtime,js_instanceof,638,626,0,2331,0,3031,0
post-opt,runtime,js_instanceof_dynamic,759,720,0,2305,0,2776,0
post-opt,runtime,js_interval_timer_has_pending,339,291,0,612,0,906,0
post-opt,runtime,js_is_finite,26,26,0,69,0,69,0
post-opt,runtime,js_is_nan,160,159,0,683,0,768,0
post-opt,runtime,js_is_symbol,1641,1401,0,6706,0,7668,0
post-opt,runtime,js_is_truthy,78228,0,76777,0,0,0,0
post-opt,runtime,js_iter_result_get_done,3215,3214,0,6428,0,6428,0
post-opt,runtime,js_iter_result_get_value,6430,6428,0,6428,0,6428,0
post-opt,runtime,js_iter_result_set,22565,22530,0,68563,0,113623,0
post-opt,runtime,js_iter_result_set_f64,11,11,0,33,0,55,0
post-opt,runtime,js_iter_result_set_i1,308,308,0,931,0,1547,0
post-opt,runtime,js_iter_result_set_i32,18,18,0,54,0,90,0
post-opt,runtime,js_iterator_close_if_not_done,2936,2932,0,33032,0,35598,0
post-opt,runtime,js_iterator_next_result,2934,2930,0,59223,0,63024,0
post-opt,runtime,js_iterator_rest_to_array,28,28,0,122,0,165,0
post-opt,runtime,js_iterator_result_validate,869,869,0,2267,0,3155,0
post-opt,runtime,js_iterator_to_array,2,2,0,9,0,10,0
post-opt,runtime,js_json_parse,133,133,0,276,0,466,0
post-opt,runtime,js_json_parse_or_null,1,1,0,2,0,2,0
post-opt,runtime,js_json_parse_with_reviver,7,7,0,19,0,29,0
post-opt,runtime,js_json_stringify_full,226,226,0,591,0,774,0
post-opt,runtime,js_json_text_to_string,133,133,0,276,0,472,0
post-opt,runtime,js_jsvalue_to_string,391,391,0,1994,0,2099,0
post-opt,runtime,js_jsvalue_to_string_coerce,837,835,0,3223,0,3417,0
post-opt,runtime,js_jsvalue_to_string_method,492,492,0,1595,0,1738,0
post-opt,runtime,js_jsvalue_to_string_radix,153,152,0,331,0,403,0
post-opt,runtime,js_loose_eq,417,412,0,1927,0,1941,0
post-opt,runtime,js_map_alloc,613,603,0,3829,0,4134,0
post-opt,runtime,js_map_clear,36,36,0,50,0,72,0
post-opt,runtime,js_map_compaction_epoch,70,70,0,253,0,310,0
post-opt,runtime,js_map_cursor_next,70,70,0,253,0,310,0
post-opt,runtime,js_map_delete,79,79,0,249,0,316,0
post-opt,runtime,js_map_entries,2,2,0,4,0,7,0
post-opt,runtime,js_map_entries_iter_obj,9,9,0,50,0,52,0
post-opt,runtime,js_map_entry_key_raw_at,50,50,0,183,0,225,0
post-opt,runtime,js_map_entry_value_raw_at,64,64,0,290,0,341,0
post-opt,runtime,js_map_foreach,3,3,0,2,0,2,0
post-opt,runtime,js_map_from_iterable,87,87,0,235,0,295,0
post-opt,runtime,js_map_get,347,347,0,1853,0,2257,0
post-opt,runtime,js_map_has,78,78,0,413,0,497,0
post-opt,runtime,js_map_keys_iter_obj,7,7,0,17,0,17,0
post-opt,runtime,js_map_set,411,411,0,1759,0,2280,0
post-opt,runtime,js_map_set_subclass_init,1,1,0,5,0,5,0
post-opt,runtime,js_map_size,32,32,0,118,0,120,0
post-opt,runtime,js_map_values_iter_obj,18,18,0,49,0,61,0
post-opt,runtime,js_mark_entry_module_esm,1,1,0,0,0,0,0
post-opt,runtime,js_math_atan2,2,2,0,6,0,6,0
post-opt,runtime,js_math_cbrt,6,6,0,6,0,6,0
post-opt,runtime,js_math_clz32,7,3,0,2,0,2,0
post-opt,runtime,js_math_fround,2,2,0,1,0,1,0
post-opt,runtime,js_math_hypot,1,1,0,3,0,6,0
post-opt,runtime,js_math_imul,1,1,0,1,0,1,0
post-opt,runtime,js_math_max2,568,564,0,4347,0,4484,0
post-opt,runtime,js_math_max_array,24,24,0,85,0,87,0
post-opt,runtime,js_math_min2,456,455,0,2432,0,2584,0
post-opt,runtime,js_math_min_array,17,17,0,67,0,67,0
post-opt,runtime,js_math_pow,95,95,0,340,0,394,0
post-opt,runtime,js_math_random,99,92,0,296,0,368,0
post-opt,runtime,js_math_round,306,296,0,1169,0,1359,0
post-opt,runtime,js_math_to_number,391,381,0,2052,0,2258,0
post-opt,runtime,js_math_trunc,13,13,0,34,0,35,0
post-opt,runtime,js_message_channel_new,1,1,0,0,0,0,0
post-opt,runtime,js_microtasks_pending,339,291,0,612,0,906,0
post-opt,runtime,js_module_create_require_devirt,4,4,0,5,0,5,0
post-opt,runtime,js_module_dynamic_import_apply_hooks,11,11,0,30,0,60,0
post-opt,runtime,js_module_dynamic_import_deferred,1,1,0,3,0,6,0
post-opt,runtime,js_module_dynamic_import_fallback,11,11,0,30,0,60,0
post-opt,runtime,js_nanbox_string,94767,0,0,0,0,0,0
post-opt,runtime,js_native_module_esm_export_value,133,125,0,322,0,438,0
post-opt,runtime,js_native_module_named_esm_export_value,1289,486,0,1427,0,1782,0
post-opt,runtime,js_net_server_address,1,1,0,2,0,2,0
post-opt,runtime,js_net_server_close,1,1,0,0,0,0,0
post-opt,runtime,js_net_server_listen,1,1,0,0,0,0,0
post-opt,runtime,js_net_validate_create_server_options,2,2,0,7,0,14,0
post-opt,runtime,js_new_function_construct,3557,3546,0,9529,0,11331,0
post-opt,runtime,js_new_function_construct_apply,2,2,0,0,0,0,0
post-opt,runtime,js_new_target_get,5,0,5,0,0,0,0
post-opt,runtime,js_nm_install_async_hooks,1,1,0,3,0,6,0
post-opt,runtime,js_nm_install_bun,1,1,0,3,0,6,0
post-opt,runtime,js_nm_install_child_process,4,4,0,10,0,10,0
post-opt,runtime,js_nm_install_crypto,3,3,0,12,0,12,0
post-opt,runtime,js_nm_install_fs,65,65,0,221,0,315,0
post-opt,runtime,js_nm_install_http,16,16,0,50,0,68,0
post-opt,runtime,js_nm_install_os,4,4,0,10,0,16,0
post-opt,runtime,js_nm_install_path,15,15,0,45,0,68,0
post-opt,runtime,js_nm_install_process,161,148,0,354,0,498,0
post-opt,runtime,js_nm_install_readline,2,2,0,6,0,12,0
post-opt,runtime,js_nm_install_stream,8,6,0,12,0,12,0
post-opt,runtime,js_nm_install_url,2,0,0,0,0,0,0
post-opt,runtime,js_nm_install_util,2,2,0,4,0,4,0
post-opt,runtime,js_nm_install_vm,4,4,0,12,0,24,0
post-opt,runtime,js_nm_install_zlib,10,10,0,44,0,44,0
post-opt,runtime,js_node_stream_finished,1,1,0,0,0,0,0
post-opt,runtime,js_node_stream_method_pipe,1,1,0,3,0,6,0
post-opt,runtime,js_node_stream_passthrough_new,3,3,0,14,0,17,0
post-opt,runtime,js_node_stream_pipeline,2,2,0,7,0,10,0
post-opt,runtime,js_node_stream_readable_from_options,6,6,0,9,0,18,0
post-opt,runtime,js_node_stream_readable_from_web,1,1,0,0,0,0,0
post-opt,runtime,js_node_stream_readable_subclass_init,1,1,0,3,0,3,0
post-opt,runtime,js_node_stream_transform_subclass_init,2,2,0,3,0,3,0
post-opt,runtime,js_node_stream_writable_subclass_init,3,3,0,6,0,6,0
post-opt,runtime,js_node_submod_install_fs_promises,710,710,0,2130,0,4200,0
post-opt,runtime,js_node_submod_install_stream_consumers,2,2,0,7,0,13,0
post-opt,runtime,js_node_submod_install_stream_promises,1,1,0,3,0,6,0
post-opt,runtime,js_node_submod_install_timers_promises,1,1,0,3,0,6,0
post-opt,runtime,js_node_submodule_export_as_function,680,680,0,2041,0,4025,0
post-opt,runtime,js_node_submodule_namespace,34,34,0,102,0,200,0
post-opt,runtime,js_number_coerce,832,829,0,5136,0,5340,0
post-opt,runtime,js_number_is_finite,94,93,0,826,0,862,0
post-opt,runtime,js_number_is_integer,68,68,0,615,0,624,0
post-opt,runtime,js_number_is_nan,114,113,0,192,0,234,0
post-opt,runtime,js_number_is_safe_integer,7,7,0,24,0,30,0
post-opt,runtime,js_number_to_exponential,3,3,0,5,0,5,0
post-opt,runtime,js_number_to_fixed,82,78,0,290,0,315,0
post-opt,runtime,js_number_to_locale_string,3,3,0,11,0,17,0
post-opt,runtime,js_number_to_precision,1,1,0,5,0,5,0
post-opt,runtime,js_numeric_step,1932,1914,0,9765,0,10684,0
post-opt,runtime,js_object_alloc,5391,4992,0,41585,0,44003,0
post-opt,runtime,js_object_alloc_class_dynamic_parent,87,87,0,598,0,651,0
post-opt,runtime,js_object_alloc_class_inline_keys_stamped,30436,30267,0,364900,0,365238,0
post-opt,runtime,js_object_alloc_with_shape,2662,2441,0,3695,0,6086,0
post-opt,runtime,js_object_assign_one,4812,4812,0,10283,0,10767,0
post-opt,runtime,js_object_assign_validate_target,514,514,0,2164,0,2431,0
post-opt,runtime,js_object_coerce,19,19,0,59,0,59,0
post-opt,runtime,js_object_create_with_props,215,214,0,847,0,847,0
post-opt,runtime,js_object_define_accessor,152,152,0,181,0,181,0
post-opt,runtime,js_object_define_properties,50,50,0,244,0,244,0
post-opt,runtime,js_object_define_property,1519,1517,0,4396,0,4430,0
post-opt,runtime,js_object_delete_dynamic_value,203,203,0,394,0,499,0
post-opt,runtime,js_object_delete_field_value,191,191,0,563,0,655,0
post-opt,runtime,js_object_entries_value,405,403,0,1245,0,1588,0
post-opt,runtime,js_object_freeze,72,72,0,197,0,210,0
post-opt,runtime,js_object_from_entries,44,44,0,79,0,103,0
post-opt,runtime,js_object_get_field,2,2,0,2,0,2,0
post-opt,runtime,js_object_get_field_by_name_f64,1317,1313,0,5081,0,5326,0
post-opt,runtime,js_object_get_field_by_property_id_f64,4006,4006,0,13790,0,14617,0
post-opt,runtime,js_object_get_field_ic,180732,177913,0,1045052,0,1158520,0
post-opt,runtime,js_object_get_index_polymorphic,1617,1395,0,6215,0,7167,0
post-opt,runtime,js_object_get_own_field_or_undef,42375,11890,29661,35644,0,60460,0
post-opt,runtime,js_object_get_own_property_descriptor,41,39,0,188,0,192,0
post-opt,runtime,js_object_get_own_property_descriptors,6,6,0,11,0,11,0
post-opt,runtime,js_object_get_own_property_names,16,15,0,40,0,40,0
post-opt,runtime,js_object_get_own_property_symbols,4,4,0,15,0,15,0
post-opt,runtime,js_object_get_prototype_of,85,85,0,328,0,334,0
post-opt,runtime,js_object_get_symbol_property_ic_miss,1668,1446,0,6373,0,7331,0
post-opt,runtime,js_object_has_own,617,617,0,1588,0,1608,0
post-opt,runtime,js_object_is,5,5,0,10,0,10,0
post-opt,runtime,js_object_is_frozen,3,3,0,4,0,4,0
post-opt,runtime,js_object_keys_value,830,823,0,2795,0,3303,0
post-opt,runtime,js_object_literal_infer_computed_function_name,1346,1346,0,1673,0,1677,0
post-opt,runtime,js_object_literal_set_computed,1346,1346,0,4243,0,4247,0
post-opt,runtime,js_object_literal_set_prototype,40,40,0,47,0,47,0
post-opt,runtime,js_object_literal_to_property_key,1346,1346,0,2312,0,2316,0
post-opt,runtime,js_object_mark_class,972,865,0,7437,0,7437,0
post-opt,runtime,js_object_property_is_enumerable,3,3,0,12,0,12,0
post-opt,runtime,js_object_rest,133,133,0,506,0,572,0
post-opt,runtime,js_object_set_field,5898,5456,0,10153,0,14312,0
post-opt,runtime,js_object_set_field_by_name,834,822,0,6529,0,6541,0
post-opt,runtime,js_object_set_field_by_name_nonenum,79,79,0,187,0,187,0
post-opt,runtime,js_object_set_field_by_property_id,886,886,0,15067,0,15064,0
post-opt,runtime,js_object_set_index_polymorphic,16,16,0,215,0,215,0
post-opt,runtime,js_object_set_method_by_name,13,13,0,31,0,31,0
post-opt,runtime,js_object_set_property_key_method,2,2,0,2,0,2,0
post-opt,runtime,js_object_set_prototype_of,129,129,0,358,0,358,0
post-opt,runtime,js_object_set_symbol_property,25,7,0,87,0,91,0
post-opt,runtime,js_object_shape_id_for_keys,6623,0,0,0,0,0,0
post-opt,runtime,js_object_to_string,31,30,0,46,0,47,0
post-opt,runtime,js_object_values_value,153,153,0,727,0,809,0
post-opt,runtime,js_os_arch,72,69,0,245,0,380,0
post-opt,runtime,js_os_eol,4,4,0,9,0,10,0
post-opt,runtime,js_os_homedir,94,88,0,232,0,358,0
post-opt,runtime,js_os_hostname,4,4,0,11,0,20,0
post-opt,runtime,js_os_platform,267,236,0,861,0,1138,0
post-opt,runtime,js_os_release,7,6,0,8,0,11,0
post-opt,runtime,js_os_tmpdir,11,9,0,33,0,60,0
post-opt,runtime,js_os_type,3,3,0,4,0,4,0
post-opt,runtime,js_os_user_info,3,1,0,1,0,2,0
post-opt,runtime,js_os_version,1,1,0,0,0,0,0
post-opt,runtime,js_packed_arraylike_index_get,27070,27049,0,224658,0,228799,0
post-opt,runtime,js_packed_arraylike_loop_guard_live,111,111,0,465,0,470,0
post-opt,runtime,js_packed_arraylike_loop_revalidate_live,3,1,2,3,0,6,0
post-opt,runtime,js_param_or_class_capture_value,29446,29446,0,116792,0,123525,0
post-opt,runtime,js_param_type_guard,2,0,0,0,0,0,0
post-opt,runtime,js_parse_float,65,65,0,171,0,185,0
post-opt,runtime,js_parse_int,478,459,0,1329,0,1518,0
post-opt,runtime,js_path_arg_header,572,567,0,2072,0,2859,0
post-opt,runtime,js_path_basename,111,111,0,594,0,732,0
post-opt,runtime,js_path_delimiter_get,1,1,0,1,0,1,0
post-opt,runtime,js_path_dirname,160,160,0,548,0,852,0
post-opt,runtime,js_path_extname,30,30,0,86,0,128,0
post-opt,runtime,js_path_is_absolute,49,49,0,181,0,227,0
post-opt,runtime,js_path_normalize,45,45,0,100,0,110,0
post-opt,runtime,js_path_parse,6,6,0,28,0,37,0
post-opt,runtime,js_path_relative_checked,68,68,0,349,0,428,0
post-opt,runtime,js_path_resolve,171,166,0,535,0,770,0
post-opt,runtime,js_path_sep_get,29,29,0,122,0,160,0
post-opt,runtime,js_performance_now,109,97,0,407,0,596,0
post-opt,runtime,js_private_brand_add,18,18,0,176,0,176,0
post-opt,runtime,js_private_brand_check,1,1,0,7,0,7,0
post-opt,runtime,js_private_field_add,194,194,0,1812,0,1812,0
post-opt,runtime,js_private_guard,1658,1658,0,7252,0,7840,0
post-opt,runtime,js_process_argv,112,88,0,254,0,394,0
post-opt,runtime,js_process_chdir_jsv,14,13,0,34,0,59,0
post-opt,runtime,js_process_constrained_memory,1,1,0,7,0,7,0
post-opt,runtime,js_process_cpu_usage,2,2,0,3,0,3,0
post-opt,runtime,js_process_cwd,41,40,0,167,0,197,0
post-opt,runtime,js_process_emit,3,3,0,0,0,0,0
post-opt,runtime,js_process_emit_before_exit_pending,1,1,0,0,0,0,0
post-opt,runtime,js_process_emit_warning,19,19,0,205,0,208,0
post-opt,runtime,js_process_env,99,90,0,156,0,200,0
post-opt,runtime,js_process_exit,92,83,0,197,0,391,0
post-opt,runtime,js_process_exit_code_get,2,1,0,3,0,6,0
post-opt,runtime,js_process_exit_code_set,5,5,0,15,0,27,0
post-opt,runtime,js_process_geteuid,1,0,0,0,0,0,0
post-opt,runtime,js_process_getgid,1,1,0,4,0,4,0
post-opt,runtime,js_process_getuid,3,3,0,8,0,11,0
post-opt,runtime,js_process_kill,23,23,0,43,0,85,0
post-opt,runtime,js_process_memory_usage,7,7,0,13,0,16,0
post-opt,runtime,js_process_off,10,10,0,17,0,32,0
post-opt,runtime,js_process_on,30,29,0,85,0,130,0
post-opt,runtime,js_process_once,4,4,0,2,0,2,0
post-opt,runtime,js_process_pending_exit_code,1,1,0,0,0,0,0
post-opt,runtime,js_process_pid,40,39,0,153,0,231,0
post-opt,runtime,js_process_ppid,3,3,0,4,0,7,0
post-opt,runtime,js_process_remove_all_listeners,2,2,0,5,0,8,0
post-opt,runtime,js_process_remove_listener,3,2,0,0,0,0,0
post-opt,runtime,js_process_resource_usage,1,1,0,3,0,6,0
post-opt,runtime,js_process_run_exit_sequence,1,1,0,0,0,0,0
post-opt,runtime,js_process_run_finalization_exit,1,1,0,0,0,0,0
post-opt,runtime,js_process_set_title,3,3,0,3,0,6,0
post-opt,runtime,js_process_stderr,104,102,0,256,0,438,0
post-opt,runtime,js_process_stderr_isatty,4,4,0,0,0,0,0
post-opt,runtime,js_process_stdin,25,24,0,51,0,72,0
post-opt,runtime,js_process_stdin_isatty,9,8,0,17,0,32,0
post-opt,runtime,js_process_stdout,97,94,0,235,0,324,0
post-opt,runtime,js_process_stdout_columns,6,6,0,17,0,23,0
post-opt,runtime,js_process_stdout_isatty,11,11,0,20,0,23,0
post-opt,runtime,js_process_stdout_on,2,2,0,3,0,3,0
post-opt,runtime,js_process_stdout_rows,3,3,0,10,0,10,0
post-opt,runtime,js_process_uptime,6,5,0,14,0,26,0
post-opt,runtime,js_process_version,35,35,0,162,0,174,0
post-opt,runtime,js_process_versions,22,22,0,127,0,133,0
post-opt,runtime,js_promise_all_iterable,364,359,0,1003,0,1936,0
post-opt,runtime,js_promise_all_settled_iterable,23,23,0,68,0,134,0
post-opt,runtime,js_promise_catch_checked,153,137,0,237,0,399,0
post-opt,runtime,js_promise_closure_arg,952,772,0,2219,0,4249,0
post-opt,runtime,js_promise_finally_checked,27,27,0,38,0,68,0
post-opt,runtime,js_promise_new_with_executor,329,325,0,472,0,807,0
post-opt,runtime,js_promise_race_iterable,53,53,0,126,0,250,0
post-opt,runtime,js_promise_reason,307,289,0,294,0,588,0
post-opt,runtime,js_promise_rejected,4569,4395,0,0,0,0,0
post-opt,runtime,js_promise_report_unhandled_rejections,1,1,0,0,0,0,0
post-opt,runtime,js_promise_resolved,537,519,0,383,0,413,0
post-opt,runtime,js_promise_resolved_then,476,386,0,1100,0,2112,0
post-opt,runtime,js_promise_run_microtasks_await_loop,337,289,0,612,0,906,0
post-opt,runtime,js_promise_run_microtasks_event_loop,6,6,0,0,0,0,0
post-opt,runtime,js_promise_run_promise_jobs,338,290,0,612,0,906,0
post-opt,runtime,js_promise_state,1012,868,0,1841,0,2723,0
post-opt,runtime,js_promise_subclass_init,1,1,0,4,0,4,0
